video_id,publish_time,views,likes,dislikes,comment_count,new_views,new likes,new dislikes,new comment_count,views_change,likes_change,dislikes_change,comment_count_change
xfmipNU4Odc,2017-11-10T18:02:04.000Z,339256.0,17267.0,85.0,948.0,1805322.0,41933.0,287.0,2251.0,1466066.0,24666.0,202.0,1303.0
jp9hK-jY6yY,2017-11-09T22:21:13.000Z,3680540.0,216119.0,3570.0,20544.0,7988644.0,345062.0,5217.0,24505.0,4308104.0,128943.0,1647.0,3961.0
RkHuWjiR-LM,2017-11-10T18:03:54.000Z,241314.0,15071.0,186.0,1011.0,2179530.0,28257.0,674.0,1425.0,1938216.0,13186.0,488.0,414.0
fCTKDn3Q8xQ,2017-11-09T11:24:14.000Z,1185773.0,45513.0,1378.0,4794.0,3144199.0,97997.0,2172.0,0.0,1958426.0,52484.0,794.0,-4794.0
DIU3xPdhCBI,2017-11-09T22:26:10.000Z,1262652.0,28119.0,1047.0,1113.0,4566618.0,72264.0,2824.0,2646.0,3303966.0,44145.0,1777.0,1533.0
wnwF1FHybDQ,2017-11-10T11:00:04.000Z,225286.0,1731.0,193.0,206.0,712273.0,4338.0,268.0,284.0,486987.0,2607.0,75.0,78.0
9oFP-pOMNwE,2017-11-09T08:01:40.000Z,271685.0,3330.0,854.0,0.0,621801.0,3712.0,983.0,0.0,350116.0,382.0,129.0,0.0
pz95u3UVpaM,2017-11-10T05:01:00.000Z,5476737.0,286268.0,4083.0,12254.0,119056083.0,847446.0,28238.0,0.0,113579346.0,561178.0,24155.0,-12254.0
g5c1bk8weaQ,2017-11-10T03:43:43.000Z,3741812.0,314872.0,2647.0,12114.0,5549617.0,378994.0,3058.0,13250.0,1807805.0,64122.0,411.0,1136.0
yuBqWcSKrCk,2017-11-10T14:00:10.000Z,304926.0,3305.0,130.0,275.0,782746.0,5599.0,217.0,286.0,477820.0,2294.0,87.0,11.0
x9mh-SwSKas,2017-11-10T18:42:55.000Z,269509.0,10801.0,158.0,653.0,398136.0,12996.0,188.0,694.0,128627.0,2195.0,30.0,41.0
uiA4B5Y63IQ,2017-11-09T22:00:07.000Z,366814.0,4099.0,172.0,449.0,1973918.0,11000.0,579.0,988.0,1607104.0,6901.0,407.0,539.0
viyRD5z6ilQ,2017-11-10T05:00:01.000Z,147193.0,5405.0,151.0,395.0,627992.0,8464.0,421.0,0.0,480799.0,3059.0,270.0,-395.0
QFfEtKvXMAs,2017-11-10T17:00:05.000Z,505794.0,55628.0,192.0,3033.0,3467262.0,99207.0,680.0,0.0,2961468.0,43579.0,488.0,-3033.0
xg9ebVTL9yE,2017-11-10T05:00:06.000Z,178313.0,9072.0,98.0,656.0,3131145.0,39570.0,810.0,1736.0,2952832.0,30498.0,712.0,1080.0
fbHbTBP_u7U,2017-11-09T05:00:05.000Z,2185367.0,96850.0,1130.0,8216.0,62388319.0,904411.0,19642.0,0.0,60202952.0,807561.0,18512.0,-8216.0
Ja_GMU7-sjs,2017-11-09T21:18:33.000Z,1646057.0,53901.0,1566.0,5963.0,2696620.0,68356.0,2320.0,6704.0,1050563.0,14455.0,754.0,741.0
QOksZ8VogRw,2017-11-09T17:03:42.000Z,797436.0,29425.0,585.0,1497.0,11593818.0,142877.0,3467.0,3640.0,10796382.0,113452.0,2882.0,2143.0
RYs08kX3Ih4,2017-11-10T01:30:00.000Z,232083.0,14766.0,408.0,1107.0,627810.0,24399.0,662.0,1181.0,395727.0,9633.0,254.0,74.0
tOFkFZbPdnQ,2017-11-09T00:44:51.000Z,524911.0,7822.0,185.0,403.0,611954.0,8824.0,205.0,382.0,87043.0,1002.0,20.0,-21.0
dW4wpGg64pE,2017-11-09T18:20:27.000Z,1017803.0,25122.0,628.0,1504.0,2930457.0,51531.0,1598.0,0.0,1912654.0,26409.0,970.0,-1504.0
2VP846QcA_4,2017-11-09T11:30:00.000Z,155533.0,4621.0,233.0,451.0,346326.0,9350.0,351.0,692.0,190793.0,4729.0,118.0,241.0
_dhneCO4YEE,2017-11-09T07:00:01.000Z,392482.0,5659.0,2432.0,1311.0,516046.0,6481.0,2628.0,1184.0,123564.0,822.0,196.0,-127.0
EYkEshCOhEU,2017-11-10T00:24:29.000Z,308352.0,15765.0,399.0,984.0,380040.0,17717.0,442.0,1011.0,71688.0,1952.0,43.0,27.0
Rq9-mW6HgQE,2017-11-09T08:35:00.000Z,908489.0,12261.0,339.0,1600.0,1484009.0,19455.0,465.0,2117.0,575520.0,7194.0,126.0,517.0
k29YnfttqEU,2017-11-09T04:58:04.000Z,1315873.0,9312.0,584.0,769.0,2973277.0,17299.0,787.0,946.0,1657404.0,7987.0,203.0,177.0
Eg_kW5fw6qU,2017-11-09T23:27:18.000Z,194946.0,9278.0,137.0,2803.0,381736.0,13250.0,187.0,3877.0,186790.0,3972.0,50.0,1074.0
J_QGZspO4gg,2017-11-09T15:45:05.000Z,1882868.0,88072.0,1219.0,6083.0,17229563.0,195984.0,4065.0,8547.0,15346695.0,107912.0,2846.0,2464.0
PkRBTF6nt4E,2017-11-10T13:00:02.000Z,144694.0,1012.0,588.0,288.0,207520.0,1247.0,848.0,277.0,62826.0,235.0,260.0,-11.0
ozkqm2ifMw8,2017-11-10T13:24:10.000Z,226317.0,11702.0,125.0,471.0,1027971.0,19720.0,254.0,662.0,801654.0,8018.0,129.0,191.0
htvR_dBs3eg,2017-11-10T21:38:57.000Z,98422.0,2926.0,106.0,798.0,172525.0,3975.0,196.0,811.0,74103.0,1049.0,90.0,13.0
qEEtzzi1EII,2017-11-09T13:34:58.000Z,467804.0,19962.0,268.0,953.0,1419206.0,29099.0,552.0,1118.0,951402.0,9137.0,284.0,165.0
1Wk8ZRgXQnY,2017-11-09T22:27:45.000Z,41251.0,1561.0,29.0,96.0,1570966.0,28047.0,289.0,0.0,1529715.0,26486.0,260.0,-96.0
8l_e6bx8UG8,2017-11-08T17:00:00.000Z,1440724.0,36686.0,6598.0,9637.0,2355077.0,45424.0,7513.0,9633.0,914353.0,8738.0,915.0,-4.0
lsfzA7sWlOM,2017-11-09T19:59:48.000Z,161231.0,7803.0,169.0,1479.0,207936.0,8356.0,183.0,0.0,46705.0,553.0,14.0,-1479.0
RQDphL2MVlM,2017-11-10T22:22:04.000Z,77302.0,3756.0,123.0,222.0,106333.0,4392.0,141.0,246.0,29031.0,636.0,18.0,24.0
X7flefV8tec,2017-11-09T02:37:49.000Z,379918.0,4472.0,4507.0,2066.0,641163.0,6537.0,5644.0,2448.0,261245.0,2065.0,1137.0,382.0
cYw-oyJ7AEY,2017-11-10T08:00:01.000Z,304700.0,12347.0,577.0,756.0,950026.0,18062.0,938.0,0.0,645326.0,5715.0,361.0,-756.0
6nJw-jPQYVI,2015-05-21T07:55:00.000Z,193832.0,1351.0,25.0,128.0,218131.0,1516.0,30.0,133.0,24299.0,165.0,5.0,5.0
5x1FAiIq_pQ,2017-11-09T15:49:21.000Z,95944.0,1354.0,181.0,117.0,263499.0,3453.0,502.0,185.0,167555.0,2099.0,321.0,68.0
LMCuKltaY3M,2017-11-10T08:00:01.000Z,180606.0,2400.0,159.0,239.0,858500.0,5734.0,380.0,482.0,677894.0,3334.0,221.0,243.0
6Detw08jRhs,2017-11-09T18:24:34.000Z,55901.0,477.0,132.0,105.0,78715.0,769.0,139.0,111.0,22814.0,292.0,7.0,6.0
vd4zwINEcLY,2011-03-27T04:31:25.000Z,95085.0,909.0,52.0,193.0,143489.0,1019.0,53.0,0.0,48404.0,110.0,1.0,-193.0
7fm7mll2qvg,2017-11-10T00:00:00.000Z,91776.0,4604.0,46.0,357.0,1412716.0,25105.0,342.0,0.0,1320940.0,20501.0,296.0,-357.0
5gFpcEKayz4,2017-11-09T09:00:00.000Z,895507.0,38734.0,550.0,1270.0,5140825.0,105319.0,1990.0,2088.0,4245318.0,66585.0,1440.0,818.0
eHIY3HNNqzM,2017-11-10T08:00:03.000Z,157037.0,7800.0,96.0,326.0,1626115.0,19290.0,408.0,486.0,1469078.0,11490.0,312.0,160.0
q-WipZ9p0wk,2017-11-09T14:00:08.000Z,77630.0,1991.0,83.0,208.0,140336.0,3084.0,104.0,275.0,62706.0,1093.0,21.0,67.0
zy0b9e40tK8,2017-11-09T09:00:07.000Z,378750.0,5642.0,146.0,675.0,4559680.0,33321.0,866.0,4092.0,4180930.0,27679.0,720.0,3417.0
rL4WkebTT_U,2017-11-09T15:06:34.000Z,151709.0,9210.0,71.0,1103.0,239297.0,11994.0,97.0,0.0,87588.0,2784.0,26.0,-1103.0
Y6eKxjMA9ek,2017-11-09T16:00:09.000Z,175852.0,15909.0,200.0,852.0,291710.0,27602.0,272.0,1112.0,115858.0,11693.0,72.0,260.0
Q6Usd3_fbq8,2017-11-10T04:08:31.000Z,5149.0,242.0,0.0,54.0,125412.0,6475.0,28.0,454.0,120263.0,6233.0,28.0,400.0
44NYFvhXmW8,2017-11-08T13:00:00.000Z,1905487.0,65854.0,2442.0,4490.0,9366396.0,151692.0,6795.0,8221.0,7460909.0,85838.0,4353.0,3731.0
9wg3v-01yKQ,2017-11-08T13:00:01.000Z,9632678.0,810895.0,16139.0,59473.0,28252447.0,1101880.0,24665.0,65821.0,18619769.0,290985.0,8526.0,6348.0
F-j_6IuaYfw,2017-11-08T21:05:20.000Z,476389.0,16106.0,950.0,2077.0,625846.0,20285.0,1053.0,2158.0,149457.0,4179.0,103.0,81.0
_qSW96a2aKY,2017-11-08T05:01:25.000Z,878560.0,12961.0,1468.0,1788.0,4053069.0,30414.0,3041.0,0.0,3174509.0,17453.0,1573.0,-1788.0
afgvlR9WmIQ,2017-11-09T02:21:31.000Z,762616.0,20159.0,336.0,899.0,1318038.0,25260.0,545.0,1023.0,555422.0,5101.0,209.0,124.0
_CJN_ryETIY,2017-11-09T23:59:08.000Z,207678.0,10372.0,69.0,554.0,386145.0,14003.0,108.0,621.0,178467.0,3631.0,39.0,67.0
P4YJwy_T9pM,2017-11-09T03:16:36.000Z,691229.0,31892.0,197.0,1404.0,2090978.0,69455.0,507.0,2624.0,1399749.0,37563.0,310.0,1220.0
r96KpNTcog4,2017-11-09T14:00:17.000Z,134372.0,7979.0,80.0,310.0,192392.0,11211.0,109.0,378.0,58020.0,3232.0,29.0,68.0
B4gXsobd_ao,2017-11-09T14:00:01.000Z,79306.0,3809.0,127.0,670.0,117389.0,4844.0,149.0,573.0,38083.0,1035.0,22.0,-97.0
x8eLIJAM58M,2017-11-08T14:00:05.000Z,812007.0,5894.0,951.0,851.0,1912622.0,10754.0,1086.0,946.0,1100615.0,4860.0,135.0,95.0
6V_aZsATDsM,2017-11-09T17:22:40.000Z,55398.0,1170.0,22.0,336.0,68604.0,1206.0,22.0,337.0,13206.0,36.0,0.0,1.0
8j_BYfVEyhA,2017-11-08T13:34:23.000Z,581288.0,5075.0,725.0,1780.0,702435.0,5784.0,792.0,1443.0,121147.0,709.0,67.0,-337.0
9ymjcSvEyhk,2017-11-09T14:00:04.000Z,99619.0,3959.0,158.0,335.0,572529.0,7725.0,357.0,447.0,472910.0,3766.0,199.0,112.0
oB3SAI2oCqk,2017-11-09T09:59:31.000Z,4850.0,22.0,1.0,1.0,7554.0,27.0,1.0,1.0,2704.0,5.0,0.0,0.0
HNa_UWX51_s,2017-11-09T18:46:37.000Z,226088.0,10844.0,302.0,555.0,1394060.0,30954.0,690.0,0.0,1167972.0,20110.0,388.0,-555.0
08nkwgZIE4I,2017-11-08T22:04:53.000Z,651036.0,23338.0,442.0,1101.0,2841550.0,40213.0,973.0,0.0,2190514.0,16875.0,531.0,-1101.0
5Smb3tZD1Qc,2017-11-08T18:00:00.000Z,451356.0,3454.0,284.0,623.0,778606.0,4621.0,384.0,638.0,327250.0,1167.0,100.0,15.0
YHDbsyyjld0,2017-11-09T23:44:18.000Z,46571.0,4250.0,16.0,408.0,130888.0,7309.0,35.0,572.0,84317.0,3059.0,19.0,164.0
uyl6WtHEYOQ,2017-11-10T20:39:51.000Z,28539.0,681.0,25.0,45.0,79392.0,988.0,36.0,66.0,50853.0,307.0,11.0,21.0
_w58R1OGQFA,2017-11-09T15:00:02.000Z,30021.0,569.0,42.0,44.0,85105.0,965.0,84.0,53.0,55084.0,396.0,42.0,9.0
BEweWXa5Twk,2017-11-09T03:27:36.000Z,471266.0,23634.0,460.0,1714.0,1410314.0,45592.0,849.0,0.0,939048.0,21958.0,389.0,-1714.0
egXr0PU-kCY,2017-11-08T22:17:37.000Z,1073134.0,47793.0,1886.0,5358.0,2169456.0,72282.0,2340.0,6993.0,1096322.0,24489.0,454.0,1635.0
fIQ2Ty2OL34,2017-11-10T04:00:52.000Z,18573.0,420.0,10.0,236.0,27386.0,513.0,11.0,185.0,8813.0,93.0,1.0,-51.0
d_j512i2k6c,2017-11-08T20:30:01.000Z,250193.0,5748.0,332.0,1197.0,674496.0,10069.0,635.0,1888.0,424303.0,4321.0,303.0,691.0
DOIw62TXYkg,2017-11-07T19:22:49.000Z,2457408.0,2707.0,200.0,209.0,6613893.0,10594.0,841.0,1361.0,4156485.0,7887.0,641.0,1152.0
0lbJHqAGpbA,2017-11-09T16:53:13.000Z,51143.0,258.0,5.0,10.0,245965.0,383.0,5.0,15.0,194822.0,125.0,0.0,5.0
JuP1Z8xpRb8,2017-11-09T17:01:01.000Z,27010.0,1666.0,36.0,150.0,108725.0,3353.0,63.0,277.0,81715.0,1687.0,27.0,127.0
CR9zYgr84QY,2017-11-09T18:30:01.000Z,122669.0,5723.0,55.0,263.0,191770.0,7193.0,75.0,283.0,69101.0,1470.0,20.0,20.0
1640fZpYBSY,2017-11-07T18:54:39.000Z,358597.0,1211.0,72.0,593.0,380523.0,1240.0,72.0,549.0,21926.0,29.0,0.0,-44.0
M2-IpsWQUWs,2017-11-09T19:11:16.000Z,56012.0,6243.0,106.0,414.0,971114.0,13595.0,557.0,912.0,915102.0,7352.0,451.0,498.0
7m630xvAJtA,2017-11-09T16:33:02.000Z,6148.0,121.0,3.0,19.0,48258.0,414.0,11.0,0.0,42110.0,293.0,8.0,-19.0
510KQ_LXGww,2017-11-08T18:24:16.000Z,1390440.0,86207.0,1775.0,710.0,1998630.0,99530.0,3819.0,0.0,608190.0,13323.0,2044.0,-710.0
CO9dIyNM_9Q,2017-11-07T22:59:49.000Z,244532.0,633.0,174.0,765.0,268901.0,667.0,183.0,719.0,24369.0,34.0,9.0,-46.0
mwpHSMv1pI4,2017-11-09T01:27:53.000Z,359120.0,15130.0,223.0,1143.0,569642.0,19985.0,289.0,1291.0,210522.0,4855.0,66.0,148.0
Mfiim71QdYQ,2017-11-08T18:39:38.000Z,33768.0,426.0,88.0,550.0,55377.0,530.0,110.0,454.0,21609.0,104.0,22.0,-96.0
UFPSIa1cLRQ,2017-11-09T05:00:01.000Z,38068.0,2195.0,28.0,154.0,287472.0,6300.0,92.0,279.0,249404.0,4105.0,64.0,125.0
o78x918zbFk,2017-11-08T18:00:05.000Z,1277364.0,56867.0,2148.0,25326.0,1757356.0,67084.0,2541.0,27262.0,479992.0,10217.0,393.0,1936.0
iNf6VErGDLI,2017-11-08T14:00:09.000Z,1498866.0,67227.0,1473.0,4645.0,3212804.0,84306.0,2920.0,0.0,1713938.0,17079.0,1447.0,-4645.0
6ixU_vdE0Es,2017-11-08T22:13:18.000Z,280065.0,20289.0,38.0,939.0,1259243.0,56439.0,144.0,1553.0,979178.0,36150.0,106.0,614.0
agKDPntMv-E,2017-11-08T15:59:06.000Z,470191.0,4037.0,430.0,1553.0,569001.0,4639.0,517.0,1594.0,98810.0,602.0,87.0,41.0
Xl38SuxyrgM,2017-11-09T07:27:32.000Z,16305.0,147.0,13.0,47.0,20462.0,171.0,14.0,41.0,4157.0,24.0,1.0,-6.0
u7pV4vxD1bs,2017-11-08T20:16:47.000Z,169511.0,57.0,59.0,79.0,188436.0,71.0,74.0,87.0,18925.0,14.0,15.0,8.0
PoNWU2cox9w,2017-11-08T15:00:27.000Z,704363.0,16352.0,224.0,841.0,2485386.0,39710.0,775.0,1692.0,1781023.0,23358.0,551.0,851.0
6hTzM1BPdU8,2017-11-08T21:00:01.000Z,130778.0,5684.0,53.0,737.0,604515.0,14554.0,159.0,1644.0,473737.0,8870.0,106.0,907.0
MCW5HUkrr-o,2017-11-08T17:16:26.000Z,560569.0,29990.0,341.0,1788.0,1446210.0,53828.0,808.0,3146.0,885641.0,23838.0,467.0,1358.0
YvfYK0EEhK4,2017-11-14T15:32:51.000Z,1607810.0,39699.0,2268.0,1847.0,3765297.0,81814.0,3408.0,3727.0,2157487.0,42115.0,1140.0,1880.0
cxMvzK2OQTw,2017-11-14T16:43:11.000Z,1365087.0,25811.0,8876.0,6604.0,1446367.0,26211.0,9097.0,5993.0,81280.0,400.0,221.0,-611.0
bAkEd8r7Nnw,2017-11-14T18:31:20.000Z,3794124.0,106105.0,2103.0,7663.0,8178595.0,160172.0,3725.0,9834.0,4384471.0,54067.0,1622.0,2171.0
ItYOdWRo0JY,2017-11-14T00:45:15.000Z,3798127.0,44277.0,47469.0,12654.0,4677031.0,53776.0,54000.0,13120.0,878904.0,9499.0,6531.0,466.0
5530I_pYjbo,2017-11-14T12:06:56.000Z,3083469.0,193377.0,1218.0,10440.0,14663360.0,748699.0,5847.0,28762.0,11579891.0,555322.0,4629.0,18322.0
dUMH6DVYskc,2017-11-14T12:02:49.000Z,2227708.0,11817.0,6285.0,3769.0,2569399.0,12457.0,6757.0,3673.0,341691.0,640.0,472.0,-96.0
gjXrm2Q-te4,2017-11-14T04:55:24.000Z,2223948.0,76806.0,1169.0,4176.0,3462158.0,100754.0,1511.0,5239.0,1238210.0,23948.0,342.0,1063.0
9SK1I0V6U5c,2017-11-14T18:01:03.000Z,2408682.0,105248.0,1205.0,5987.0,11387490.0,206139.0,3649.0,9781.0,8978808.0,100891.0,2444.0,3794.0
VsYmwBOYfW8,2017-11-14T08:30:01.000Z,2765121.0,35529.0,1705.0,2388.0,9955991.0,78015.0,3955.0,3504.0,7190870.0,42486.0,2250.0,1116.0
CtBca6H6Teg,2017-11-14T18:00:01.000Z,1531538.0,36000.0,546.0,4115.0,2101060.0,42390.0,642.0,4438.0,569522.0,6390.0,96.0,323.0
pcWKpGzhgq4,2017-11-14T12:13:35.000Z,792184.0,9174.0,189.0,486.0,1786394.0,16411.0,283.0,660.0,994210.0,7237.0,94.0,174.0
L3br0klRqF4,2017-11-14T21:51:20.000Z,166097.0,700.0,347.0,557.0,175931.0,697.0,350.0,450.0,9834.0,-3.0,3.0,-107.0
9kF9xY74h-E,2017-11-14T21:00:47.000Z,1533488.0,168268.0,738.0,9395.0,2871245.0,220375.0,931.0,10764.0,1337757.0,52107.0,193.0,1369.0
p2EY93WfBQk,2017-11-14T21:03:47.000Z,370461.0,27945.0,588.0,2235.0,639571.0,37360.0,744.0,2459.0,269110.0,9415.0,156.0,224.0
xL_qpDkF5A8,2017-11-15T01:25:18.000Z,485303.0,4389.0,164.0,499.0,1969205.0,12461.0,311.0,999.0,1483902.0,8072.0,147.0,500.0
eQVhAN7-IAw,2017-11-15T03:43:47.000Z,852543.0,44619.0,674.0,2609.0,2616916.0,88403.0,1217.0,0.0,1764373.0,43784.0,543.0,-2609.0
Y9nDagqKL7Q,2017-11-13T20:47:49.000Z,643737.0,31028.0,536.0,1827.0,1563493.0,55416.0,623.0,2352.0,919756.0,24388.0,87.0,525.0
DbJ2s_g1oDc,2017-11-13T20:00:01.000Z,1014163.0,23095.0,1256.0,2919.0,1809344.0,33497.0,1564.0,2816.0,795181.0,10402.0,308.0,-103.0
KJ12FVmumeA,2017-11-14T16:28:34.000Z,281868.0,1546.0,245.0,885.0,367894.0,1808.0,293.0,909.0,86026.0,262.0,48.0,24.0
qDAxDcjgn-8,2017-11-14T23:06:27.000Z,302837.0,11337.0,825.0,2660.0,635518.0,15899.0,1402.0,3258.0,332681.0,4562.0,577.0,598.0
815lSYphlbw,2017-11-14T16:00:01.000Z,196434.0,6305.0,88.0,762.0,487770.0,10234.0,144.0,919.0,291336.0,3929.0,56.0,157.0
E_86MEdNsAI,2017-11-14T19:48:51.000Z,122054.0,7081.0,103.0,893.0,529833.0,17498.0,225.0,1607.0,407779.0,10417.0,122.0,714.0
Cr9oGxr0Qa0,2017-11-14T14:00:02.000Z,179948.0,7725.0,105.0,1007.0,433939.0,12783.0,159.0,1221.0,253991.0,5058.0,54.0,214.0
g0K5QoEj7FQ,2017-11-14T22:34:14.000Z,55910.0,213.0,150.0,118.0,60207.0,220.0,152.0,100.0,4297.0,7.0,2.0,-18.0
l4bAoNAx2uo,2017-11-13T17:11:30.000Z,877102.0,15480.0,2421.0,7843.0,4758479.0,58162.0,13420.0,31512.0,3881377.0,42682.0,10999.0,23669.0
TSqwDQHE1J8,2017-11-14T10:00:02.000Z,137749.0,1145.0,61.0,131.0,449090.0,3190.0,108.0,249.0,311341.0,2045.0,47.0,118.0
MltuW2kcREI,2017-11-14T20:28:53.000Z,207465.0,17136.0,152.0,2328.0,3752276.0,106206.0,1129.0,4868.0,3544811.0,89070.0,977.0,2540.0
jGiqc3HSxEg,2017-11-13T15:30:01.000Z,260902.0,13029.0,245.0,634.0,481344.0,19415.0,333.0,747.0,220442.0,6386.0,88.0,113.0
XrDlDj9DfZs,2017-11-14T06:08:58.000Z,107919.0,1440.0,90.0,154.0,211799.0,2410.0,114.0,179.0,103880.0,970.0,24.0,25.0
Z3OZyb2iWqQ,2017-11-14T14:00:32.000Z,137860.0,1950.0,64.0,136.0,414893.0,3710.0,107.0,148.0,277033.0,1760.0,43.0,12.0
Hq89wYzOjfs,2017-11-14T17:37:20.000Z,27997.0,366.0,22.0,0.0,639567.0,6946.0,393.0,0.0,611570.0,6580.0,371.0,0.0
vZzIS17HexE,2017-11-15T03:11:17.000Z,42451.0,399.0,114.0,63.0,62856.0,788.0,118.0,93.0,20405.0,389.0,4.0,30.0
zxUwbflE1SY,2017-11-13T13:00:10.000Z,225280.0,5770.0,150.0,1312.0,1119362.0,14978.0,361.0,5028.0,894082.0,9208.0,211.0,3716.0
7oRdswHqaf8,2017-11-14T14:01:36.000Z,37376.0,2093.0,37.0,521.0,71805.0,3088.0,51.0,573.0,34429.0,995.0,14.0,52.0
qC0I5PEhkJo,2010-01-14T15:56:31.000Z,99999.0,143.0,12.0,32.0,116528.0,165.0,13.0,34.0,16529.0,22.0,1.0,2.0
0zk2SwmCpss,2017-11-14T06:24:27.000Z,63780.0,831.0,12.0,301.0,116352.0,1169.0,18.0,306.0,52572.0,338.0,6.0,5.0
SGVbdo2CkgI,2017-11-14T13:00:16.000Z,30341.0,730.0,22.0,34.0,498739.0,9323.0,147.0,198.0,468398.0,8593.0,125.0,164.0
NfLVVJOuY5M,2017-11-14T16:00:04.000Z,215541.0,12465.0,46.0,537.0,397013.0,15852.0,71.0,580.0,181472.0,3387.0,25.0,43.0
F388-6yDDpc,2017-11-13T00:51:15.000Z,1042282.0,6029.0,549.0,3187.0,1269954.0,6864.0,636.0,3166.0,227672.0,835.0,87.0,-21.0
KhdecX0qjNA,2017-11-13T20:11:43.000Z,157522.0,8012.0,85.0,286.0,483107.0,13560.0,135.0,363.0,325585.0,5548.0,50.0,77.0
kWIzjMWmuYk,2017-11-14T17:27:46.000Z,52416.0,5873.0,41.0,1664.0,61645.0,6496.0,47.0,1723.0,9229.0,623.0,6.0,59.0
symdi5KSJts,2017-11-14T13:00:16.000Z,212992.0,7049.0,209.0,365.0,1415725.0,26649.0,649.0,770.0,1202733.0,19600.0,440.0,405.0
5hEJsoDP2q4,2017-11-14T17:00:12.000Z,209442.0,19069.0,289.0,836.0,1534021.0,59948.0,1401.0,2695.0,1324579.0,40879.0,1112.0,1859.0
lBHPVE3AI6Y,2017-11-13T15:03:21.000Z,112077.0,438.0,46.0,572.0,130392.0,460.0,55.0,0.0,18315.0,22.0,9.0,-572.0
kIUHDwn51y8,2017-11-13T15:00:05.000Z,136837.0,2504.0,39.0,505.0,304269.0,4968.0,80.0,683.0,167432.0,2464.0,41.0,178.0
Lz7dya576HY,2017-11-13T15:00:03.000Z,35125.0,627.0,43.0,64.0,76282.0,859.0,55.0,87.0,41157.0,232.0,12.0,23.0
kqmhCaF5_44,2017-11-14T16:10:38.000Z,72940.0,1353.0,102.0,145.0,128946.0,1845.0,142.0,0.0,56006.0,492.0,40.0,-145.0
eAyxMv4IBH8,2017-11-12T00:01:11.000Z,434036.0,6464.0,334.0,348.0,490782.0,7021.0,368.0,354.0,56746.0,557.0,34.0,6.0
EJu_wPGFTw0,2017-11-14T15:20:12.000Z,11156.0,58.0,4.0,5.0,12117.0,58.0,4.0,6.0,961.0,0.0,0.0,1.0
MKLlDnUqho4,2017-11-14T16:30:00.000Z,39720.0,2229.0,90.0,338.0,118435.0,4639.0,163.0,424.0,78715.0,2410.0,73.0,86.0
wwZ-T_WQ03A,2017-11-12T16:46:33.000Z,292891.0,6725.0,386.0,598.0,1434315.0,22183.0,1506.0,1674.0,1141424.0,15458.0,1120.0,1076.0
i-LCORFB860,2017-11-13T09:21:27.000Z,1037561.0,716.0,117.0,223.0,2794745.0,2410.0,662.0,406.0,1757184.0,1694.0,545.0,183.0
vWYyZMH_QjA,2017-11-13T17:26:03.000Z,49451.0,4666.0,92.0,447.0,76899.0,5433.0,115.0,0.0,27448.0,767.0,23.0,-447.0
VJlSq6h0LNg,2017-11-13T18:41:18.000Z,6993.0,20.0,58.0,53.0,7389.0,18.0,60.0,61.0,396.0,-2.0,2.0,8.0
ijJPFowBsBc,2017-11-12T17:00:02.000Z,141308.0,4455.0,169.0,327.0,200557.0,5470.0,214.0,346.0,59249.0,1015.0,45.0,19.0
JwboxqDylgg,2017-11-13T05:53:49.000Z,43426.0,309.0,33.0,47.0,55797.0,341.0,38.0,63.0,12371.0,32.0,5.0,16.0
1WDj0DddCcM,2017-11-13T16:14:00.000Z,6801.0,11.0,35.0,16.0,7099.0,11.0,36.0,12.0,298.0,0.0,1.0,-4.0
bqgVB6Vl-lI,2017-11-11T17:00:03.000Z,227162.0,4836.0,60.0,268.0,4176190.0,49916.0,680.0,990.0,3949028.0,45080.0,620.0,722.0
ZhSk8mPSWCg,2017-11-13T20:51:31.000Z,3914.0,48.0,3.0,24.0,4601.0,54.0,4.0,25.0,687.0,6.0,1.0,1.0
qooQd8AA7_M,2017-11-12T05:01:00.000Z,7095077.0,438470.0,6754.0,29178.0,99445284.0,1093842.0,33763.0,0.0,92350207.0,655372.0,27009.0,-29178.0
9KIP-Ncp2jU,2017-11-11T01:03:01.000Z,92327.0,182.0,45.0,0.0,120409.0,273.0,61.0,0.0,28082.0,91.0,16.0,0.0
i4YQRLQVixM,2017-11-10T07:28:14.000Z,1167646.0,2691.0,916.0,1122.0,1344151.0,3009.0,1011.0,1018.0,176505.0,318.0,95.0,-104.0
Fyyua5JzD9w,2017-11-10T17:57:59.000Z,49915.0,386.0,11.0,24.0,56488.0,427.0,11.0,0.0,6573.0,41.0,0.0,-24.0
9Th4qTv-4jE,2017-11-13T08:38:48.000Z,6247.0,22.0,0.0,2.0,41471.0,70.0,5.0,26.0,35224.0,48.0,5.0,24.0
uTH--XRCGxM,2017-11-10T17:01:04.000Z,127404.0,3869.0,56.0,111.0,500518.0,12659.0,130.0,224.0,373114.0,8790.0,74.0,113.0
ttf_EzEkxBk,2017-11-08T17:29:15.000Z,3505996.0,5934.0,3400.0,5162.0,3702980.0,6170.0,3575.0,4749.0,196984.0,236.0,175.0,-413.0
l7je4VAUvjA,2017-11-10T08:00:03.000Z,90454.0,211.0,65.0,59.0,151081.0,314.0,133.0,63.0,60627.0,103.0,68.0,4.0
8-Cjsnq8kVU,2017-11-15T14:01:03.000Z,12382809.0,328876.0,7238.0,14836.0,18686461.0,403094.0,8847.0,16770.0,6303652.0,74218.0,1609.0,1934.0
