video_id,publish_time,views,likes,dislikes,comment_count,new_views,new likes,new dislikes,new comment_count,views_change,likes_change,dislikes_change,comment_count_change
0tO_l_Ed5Rs,309,393265.0,16805.0,19201.0,8480.0,576535.0,22561.0,21689.0,8605.0,183270.0,5756.0,2488.0,125.0
STI2fI7sKMo,309,352770.0,4782.0,1838.0,741.0,478883.0,6918.0,1856.0,821.0,126113.0,2136.0,18.0,80.0
BWPrk9PUwQE,308,1856410.0,38114.0,2049.0,2768.0,2769270.0,52792.0,2627.0,3491.0,912860.0,14678.0,578.0,723.0
ogYum4kWXgk,307,195143.0,5171.0,69.0,239.0,372012.0,7343.0,120.0,0.0,176869.0,2172.0,51.0,-239.0
sbcbvuitiTc,310,1015189.0,2133.0,2483.0,1465.0,1083577.0,2198.0,2570.0,1228.0,68388.0,65.0,87.0,-237.0
zNqCVTs38nU,307,47760.0,132.0,77.0,41.0,50328.0,141.0,77.0,0.0,2568.0,9.0,0.0,-41.0
DM-ni_LSOFE,310,2374251.0,49509.0,3038.0,8545.0,3948184.0,68824.0,3598.0,8378.0,1573933.0,19315.0,560.0,-167.0
0PpNlNJ6Nng,309,2083918.0,106243.0,1461.0,12707.0,5552367.0,168695.0,2457.0,21294.0,3468449.0,62452.0,996.0,8587.0
c-3JxzN2u34,308,10541.0,261.0,7.0,19.0,15610.0,377.0,7.0,28.0,5069.0,116.0,0.0,9.0
069D0NmW39o,309,1155622.0,16060.0,883.0,1018.0,2063378.0,22446.0,1125.0,919.0,907756.0,6386.0,242.0,-99.0
9t9u_yPEidY,310,17679753.0,248909.0,21039.0,13058.0,80566957.0,512702.0,41358.0,0.0,62887204.0,263793.0,20319.0,-13058.0
KODzih-pYlU,309,218186.0,7773.0,230.0,443.0,287906.0,9982.0,245.0,439.0,69720.0,2209.0,15.0,-4.0
8NHA23f7LvU,310,1496225.0,16116.0,236.0,605.0,4763376.0,36744.0,565.0,1095.0,3267151.0,20628.0,329.0,490.0
w0XYVssCKjw,309,194930.0,6466.0,139.0,536.0,415144.0,10041.0,238.0,671.0,220214.0,3575.0,99.0,135.0
pjuPpVLXDQg,307,100120.0,154.0,15.0,48.0,335917.0,302.0,26.0,0.0,235797.0,148.0,11.0,-48.0
9xSx-5tmq44,309,312769.0,8665.0,360.0,966.0,350728.0,9356.0,407.0,899.0,37959.0,691.0,47.0,-67.0
4v0nOAzcG2A,309,300601.0,10497.0,382.0,991.0,610955.0,15641.0,592.0,1122.0,310354.0,5144.0,210.0,131.0
oTObwUiXdYY,307,33761.0,149.0,45.0,222.0,35583.0,157.0,46.0,168.0,1822.0,8.0,1.0,-54.0
1cgK-BIrXes,310,849499.0,27121.0,2042.0,5181.0,1050342.0,28552.0,2825.0,5068.0,200843.0,1431.0,783.0,-113.0
ujyTQNNjjDU,310,5159763.0,146732.0,4515.0,7048.0,24357236.0,270999.0,10414.0,0.0,19197473.0,124267.0,5899.0,-7048.0
PABlVzeldaM,308,256760.0,782.0,98.0,793.0,304848.0,988.0,109.0,722.0,48088.0,206.0,11.0,-71.0
6340tX9M_eM,310,629166.0,8985.0,463.0,1030.0,1071725.0,10602.0,559.0,1167.0,442559.0,1617.0,96.0,137.0
8mhTWqWlQzU,309,3031863.0,121285.0,1186.0,6852.0,7163516.0,173079.0,2147.0,9853.0,4131653.0,51794.0,961.0,3001.0
t4YAyT4ihIQ,310,3913682.0,129182.0,8991.0,5531.0,13333157.0,225836.0,13095.0,7770.0,9419475.0,96654.0,4104.0,2239.0
MNiweoKXwfg,307,20529.0,318.0,11.0,41.0,63339.0,493.0,13.0,40.0,42810.0,175.0,2.0,-1.0
Jw1Y-zhQURU,310,8041928.0,60434.0,11437.0,7545.0,10029195.0,68362.0,13369.0,6842.0,1987267.0,7928.0,1932.0,-703.0
2Vv-BfVoq4g,311,43449654.0,1788960.0,24548.0,93428.0,1382346431.0,7939944.0,316030.0,0.0,1338896777.0,6150984.0,291482.0,-93428.0
UFYCTJlayS4,309,59168.0,2412.0,193.0,274.0,95169.0,3072.0,254.0,273.0,36001.0,660.0,61.0,-1.0
cccyOn99s4Y,310,82713.0,3124.0,151.0,250.0,134121.0,4325.0,168.0,255.0,51408.0,1201.0,17.0,5.0
abGCYPCk294,309,45236.0,1581.0,110.0,911.0,47115.0,1602.0,115.0,888.0,1879.0,21.0,5.0,-23.0
lY_0mkYDZDU,310,403887.0,20780.0,643.0,1739.0,2393566.0,40841.0,1708.0,0.0,1989679.0,20061.0,1065.0,-1739.0
k8NxqyGcZA4,310,277614.0,2609.0,5622.0,2337.0,330982.0,2876.0,5801.0,2219.0,53368.0,267.0,179.0,-118.0
IE-xepGLVt8,310,237307.0,1896.0,74.0,260.0,807793.0,6017.0,228.0,543.0,570486.0,4121.0,154.0,283.0
ObIQ0s02UHg,310,2954882.0,52519.0,2453.0,1948.0,18673507.0,129265.0,7665.0,3836.0,15718625.0,76746.0,5212.0,1888.0
cOc3tsFWoRs,310,1497519.0,15504.0,353.0,1084.0,4092809.0,30625.0,675.0,1818.0,2595290.0,15121.0,322.0,734.0
AJYb0Yom5UQ,333,172587.0,379.0,49.0,199.0,177632.0,380.0,49.0,195.0,5045.0,1.0,0.0,-4.0
gLswXiRLdkA,309,525210.0,24412.0,1259.0,1847.0,1054219.0,36175.0,1619.0,2272.0,529009.0,11763.0,360.0,425.0
MyEqfBkzESU,310,390261.0,9474.0,3091.0,3207.0,3029460.0,44443.0,7867.0,9395.0,2639199.0,34969.0,4776.0,6188.0
wJYE0sFOteE,310,99019.0,2404.0,40.0,135.0,344329.0,5225.0,107.0,260.0,245310.0,2821.0,67.0,125.0
L_5_slz4ke4,308,11156.0,86.0,22.0,74.0,14758.0,110.0,25.0,86.0,3602.0,24.0,3.0,12.0
OKoL852K9uA,309,122772.0,3912.0,298.0,403.0,184445.0,5130.0,333.0,416.0,61673.0,1218.0,35.0,13.0
pa_oUisZZy0,309,243412.0,7782.0,104.0,340.0,2750864.0,71938.0,851.0,2422.0,2507452.0,64156.0,747.0,2082.0
fNtLIcyjsnI,311,2122489.0,20085.0,1104.0,1321.0,6971424.0,37786.0,2010.0,1822.0,4848935.0,17701.0,906.0,501.0
_Iz83-Cmt6A,311,58135.0,519.0,69.0,65.0,195886.0,1291.0,143.0,117.0,137751.0,772.0,74.0,52.0
YlvCVbfS9M0,309,935744.0,37129.0,622.0,2673.0,1466792.0,43038.0,757.0,2499.0,531048.0,5909.0,135.0,-174.0
arJ5h2TY3I4,310,1233722.0,115781.0,1615.0,9706.0,4534568.0,223716.0,3046.0,0.0,3300846.0,107935.0,1431.0,-9706.0
-2RVw2_QyxQ,308,71089.0,460.0,27.0,20.0,82165.0,496.0,28.0,27.0,11076.0,36.0,1.0,7.0
gEHCXl4J9Qo,310,2720774.0,76529.0,1960.0,3599.0,4113434.0,86086.0,2164.0,4019.0,1392660.0,9557.0,204.0,420.0
-OK9i1_YYYc,308,46260.0,2286.0,35.0,17.0,48339.0,2258.0,35.0,14.0,2079.0,-28.0,0.0,-3.0
b4vTZx_AtHk,311,2291077.0,102726.0,12794.0,11941.0,3702521.0,128878.0,14905.0,13645.0,1411444.0,26152.0,2111.0,1704.0
kOnQocd799Y,311,2844271.0,60500.0,3667.0,8122.0,5608147.0,92387.0,6821.0,10274.0,2763876.0,31887.0,3154.0,2152.0
e4FApt6z55c,310,226659.0,9725.0,400.0,1027.0,2299566.0,31737.0,1704.0,2434.0,2072907.0,22012.0,1304.0,1407.0
2XK4omx9uMU,310,1354030.0,57838.0,512.0,1257.0,17103992.0,352261.0,3970.0,12809.0,15749962.0,294423.0,3458.0,11552.0
xfmipNU4Odc,310,339256.0,17267.0,85.0,948.0,1805322.0,41933.0,287.0,2251.0,1466066.0,24666.0,202.0,1303.0
jp9hK-jY6yY,311,3680540.0,216119.0,3570.0,20544.0,7988644.0,345062.0,5217.0,24505.0,4308104.0,128943.0,1647.0,3961.0
RkHuWjiR-LM,310,241314.0,15071.0,186.0,1011.0,2179530.0,28257.0,674.0,1425.0,1938216.0,13186.0,488.0,414.0
fCTKDn3Q8xQ,311,1185773.0,45513.0,1378.0,4794.0,3144199.0,97997.0,2172.0,0.0,1958426.0,52484.0,794.0,-4794.0
DIU3xPdhCBI,311,1262652.0,28119.0,1047.0,1113.0,4566618.0,72264.0,2824.0,2646.0,3303966.0,44145.0,1777.0,1533.0
wnwF1FHybDQ,310,225286.0,1731.0,193.0,206.0,712273.0,4338.0,268.0,284.0,486987.0,2607.0,75.0,78.0
9oFP-pOMNwE,311,271685.0,3330.0,854.0,0.0,621801.0,3712.0,983.0,0.0,350116.0,382.0,129.0,0.0
pz95u3UVpaM,310,5476737.0,286268.0,4083.0,12254.0,119056083.0,847446.0,28238.0,0.0,113579346.0,561178.0,24155.0,-12254.0
g5c1bk8weaQ,310,3741812.0,314872.0,2647.0,12114.0,5549617.0,378994.0,3058.0,13250.0,1807805.0,64122.0,411.0,1136.0
yuBqWcSKrCk,310,304926.0,3305.0,130.0,275.0,782746.0,5599.0,217.0,286.0,477820.0,2294.0,87.0,11.0
x9mh-SwSKas,310,269509.0,10801.0,158.0,653.0,398136.0,12996.0,188.0,694.0,128627.0,2195.0,30.0,41.0
uiA4B5Y63IQ,311,366814.0,4099.0,172.0,449.0,1973918.0,11000.0,579.0,988.0,1607104.0,6901.0,407.0,539.0
viyRD5z6ilQ,310,147193.0,5405.0,151.0,395.0,627992.0,8464.0,421.0,0.0,480799.0,3059.0,270.0,-395.0
QFfEtKvXMAs,310,505794.0,55628.0,192.0,3033.0,3467262.0,99207.0,680.0,0.0,2961468.0,43579.0,488.0,-3033.0
xg9ebVTL9yE,310,178313.0,9072.0,98.0,656.0,3131145.0,39570.0,810.0,1736.0,2952832.0,30498.0,712.0,1080.0
fbHbTBP_u7U,311,2185367.0,96850.0,1130.0,8216.0,62388319.0,904411.0,19642.0,0.0,60202952.0,807561.0,18512.0,-8216.0
Ja_GMU7-sjs,311,1646057.0,53901.0,1566.0,5963.0,2696620.0,68356.0,2320.0,6704.0,1050563.0,14455.0,754.0,741.0
QOksZ8VogRw,311,797436.0,29425.0,585.0,1497.0,11593818.0,142877.0,3467.0,3640.0,10796382.0,113452.0,2882.0,2143.0
RYs08kX3Ih4,310,232083.0,14766.0,408.0,1107.0,627810.0,24399.0,662.0,1181.0,395727.0,9633.0,254.0,74.0
tOFkFZbPdnQ,311,524911.0,7822.0,185.0,403.0,611954.0,8824.0,205.0,382.0,87043.0,1002.0,20.0,-21.0
dW4wpGg64pE,311,1017803.0,25122.0,628.0,1504.0,2930457.0,51531.0,1598.0,0.0,1912654.0,26409.0,970.0,-1504.0
2VP846QcA_4,311,155533.0,4621.0,233.0,451.0,346326.0,9350.0,351.0,692.0,190793.0,4729.0,118.0,241.0
_dhneCO4YEE,311,392482.0,5659.0,2432.0,1311.0,516046.0,6481.0,2628.0,1184.0,123564.0,822.0,196.0,-127.0
EYkEshCOhEU,310,308352.0,15765.0,399.0,984.0,380040.0,17717.0,442.0,1011.0,71688.0,1952.0,43.0,27.0
Rq9-mW6HgQE,311,908489.0,12261.0,339.0,1600.0,1484009.0,19455.0,465.0,2117.0,575520.0,7194.0,126.0,517.0
k29YnfttqEU,311,1315873.0,9312.0,584.0,769.0,2973277.0,17299.0,787.0,946.0,1657404.0,7987.0,203.0,177.0
Eg_kW5fw6qU,311,194946.0,9278.0,137.0,2803.0,381736.0,13250.0,187.0,3877.0,186790.0,3972.0,50.0,1074.0
J_QGZspO4gg,311,1882868.0,88072.0,1219.0,6083.0,17229563.0,195984.0,4065.0,8547.0,15346695.0,107912.0,2846.0,2464.0
PkRBTF6nt4E,310,144694.0,1012.0,588.0,288.0,207520.0,1247.0,848.0,277.0,62826.0,235.0,260.0,-11.0
ozkqm2ifMw8,310,226317.0,11702.0,125.0,471.0,1027971.0,19720.0,254.0,662.0,801654.0,8018.0,129.0,191.0
htvR_dBs3eg,310,98422.0,2926.0,106.0,798.0,172525.0,3975.0,196.0,811.0,74103.0,1049.0,90.0,13.0
qEEtzzi1EII,311,467804.0,19962.0,268.0,953.0,1419206.0,29099.0,552.0,1118.0,951402.0,9137.0,284.0,165.0
1Wk8ZRgXQnY,311,41251.0,1561.0,29.0,96.0,1570966.0,28047.0,289.0,0.0,1529715.0,26486.0,260.0,-96.0
8l_e6bx8UG8,312,1440724.0,36686.0,6598.0,9637.0,2355077.0,45424.0,7513.0,9633.0,914353.0,8738.0,915.0,-4.0
lsfzA7sWlOM,311,161231.0,7803.0,169.0,1479.0,207936.0,8356.0,183.0,0.0,46705.0,553.0,14.0,-1479.0
RQDphL2MVlM,310,77302.0,3756.0,123.0,222.0,106333.0,4392.0,141.0,246.0,29031.0,636.0,18.0,24.0
X7flefV8tec,311,379918.0,4472.0,4507.0,2066.0,641163.0,6537.0,5644.0,2448.0,261245.0,2065.0,1137.0,382.0
cYw-oyJ7AEY,310,304700.0,12347.0,577.0,756.0,950026.0,18062.0,938.0,0.0,645326.0,5715.0,361.0,-756.0
6nJw-jPQYVI,1212,193832.0,1351.0,25.0,128.0,218131.0,1516.0,30.0,133.0,24299.0,165.0,5.0,5.0
5x1FAiIq_pQ,311,95944.0,1354.0,181.0,117.0,263499.0,3453.0,502.0,185.0,167555.0,2099.0,321.0,68.0
LMCuKltaY3M,310,180606.0,2400.0,159.0,239.0,858500.0,5734.0,380.0,482.0,677894.0,3334.0,221.0,243.0
6Detw08jRhs,311,55901.0,477.0,132.0,105.0,78715.0,769.0,139.0,111.0,22814.0,292.0,7.0,6.0
vd4zwINEcLY,2727,95085.0,909.0,52.0,193.0,143489.0,1019.0,53.0,0.0,48404.0,110.0,1.0,-193.0
7fm7mll2qvg,310,91776.0,4604.0,46.0,357.0,1412716.0,25105.0,342.0,0.0,1320940.0,20501.0,296.0,-357.0
5gFpcEKayz4,311,895507.0,38734.0,550.0,1270.0,5140825.0,105319.0,1990.0,2088.0,4245318.0,66585.0,1440.0,818.0
eHIY3HNNqzM,310,157037.0,7800.0,96.0,326.0,1626115.0,19290.0,408.0,486.0,1469078.0,11490.0,312.0,160.0
q-WipZ9p0wk,311,77630.0,1991.0,83.0,208.0,140336.0,3084.0,104.0,275.0,62706.0,1093.0,21.0,67.0
zy0b9e40tK8,311,378750.0,5642.0,146.0,675.0,4559680.0,33321.0,866.0,4092.0,4180930.0,27679.0,720.0,3417.0
rL4WkebTT_U,311,151709.0,9210.0,71.0,1103.0,239297.0,11994.0,97.0,0.0,87588.0,2784.0,26.0,-1103.0
Y6eKxjMA9ek,311,175852.0,15909.0,200.0,852.0,291710.0,27602.0,272.0,1112.0,115858.0,11693.0,72.0,260.0
Q6Usd3_fbq8,310,5149.0,242.0,0.0,54.0,125412.0,6475.0,28.0,454.0,120263.0,6233.0,28.0,400.0
44NYFvhXmW8,312,1905487.0,65854.0,2442.0,4490.0,9366396.0,151692.0,6795.0,8221.0,7460909.0,85838.0,4353.0,3731.0
9wg3v-01yKQ,312,9632678.0,810895.0,16139.0,59473.0,28252447.0,1101880.0,24665.0,65821.0,18619769.0,290985.0,8526.0,6348.0
F-j_6IuaYfw,312,476389.0,16106.0,950.0,2077.0,625846.0,20285.0,1053.0,2158.0,149457.0,4179.0,103.0,81.0
_qSW96a2aKY,312,878560.0,12961.0,1468.0,1788.0,4053069.0,30414.0,3041.0,0.0,3174509.0,17453.0,1573.0,-1788.0
afgvlR9WmIQ,311,762616.0,20159.0,336.0,899.0,1318038.0,25260.0,545.0,1023.0,555422.0,5101.0,209.0,124.0
_CJN_ryETIY,311,207678.0,10372.0,69.0,554.0,386145.0,14003.0,108.0,621.0,178467.0,3631.0,39.0,67.0
P4YJwy_T9pM,311,691229.0,31892.0,197.0,1404.0,2090978.0,69455.0,507.0,2624.0,1399749.0,37563.0,310.0,1220.0
r96KpNTcog4,311,134372.0,7979.0,80.0,310.0,192392.0,11211.0,109.0,378.0,58020.0,3232.0,29.0,68.0
B4gXsobd_ao,311,79306.0,3809.0,127.0,670.0,117389.0,4844.0,149.0,573.0,38083.0,1035.0,22.0,-97.0
x8eLIJAM58M,312,812007.0,5894.0,951.0,851.0,1912622.0,10754.0,1086.0,946.0,1100615.0,4860.0,135.0,95.0
6V_aZsATDsM,311,55398.0,1170.0,22.0,336.0,68604.0,1206.0,22.0,337.0,13206.0,36.0,0.0,1.0
8j_BYfVEyhA,312,581288.0,5075.0,725.0,1780.0,702435.0,5784.0,792.0,1443.0,121147.0,709.0,67.0,-337.0
9ymjcSvEyhk,311,99619.0,3959.0,158.0,335.0,572529.0,7725.0,357.0,447.0,472910.0,3766.0,199.0,112.0
oB3SAI2oCqk,311,4850.0,22.0,1.0,1.0,7554.0,27.0,1.0,1.0,2704.0,5.0,0.0,0.0
HNa_UWX51_s,311,226088.0,10844.0,302.0,555.0,1394060.0,30954.0,690.0,0.0,1167972.0,20110.0,388.0,-555.0
08nkwgZIE4I,312,651036.0,23338.0,442.0,1101.0,2841550.0,40213.0,973.0,0.0,2190514.0,16875.0,531.0,-1101.0
5Smb3tZD1Qc,312,451356.0,3454.0,284.0,623.0,778606.0,4621.0,384.0,638.0,327250.0,1167.0,100.0,15.0
YHDbsyyjld0,311,46571.0,4250.0,16.0,408.0,130888.0,7309.0,35.0,572.0,84317.0,3059.0,19.0,164.0
uyl6WtHEYOQ,310,28539.0,681.0,25.0,45.0,79392.0,988.0,36.0,66.0,50853.0,307.0,11.0,21.0
_w58R1OGQFA,311,30021.0,569.0,42.0,44.0,85105.0,965.0,84.0,53.0,55084.0,396.0,42.0,9.0
BEweWXa5Twk,311,471266.0,23634.0,460.0,1714.0,1410314.0,45592.0,849.0,0.0,939048.0,21958.0,389.0,-1714.0
egXr0PU-kCY,312,1073134.0,47793.0,1886.0,5358.0,2169456.0,72282.0,2340.0,6993.0,1096322.0,24489.0,454.0,1635.0
fIQ2Ty2OL34,310,18573.0,420.0,10.0,236.0,27386.0,513.0,11.0,185.0,8813.0,93.0,1.0,-51.0
d_j512i2k6c,312,250193.0,5748.0,332.0,1197.0,674496.0,10069.0,635.0,1888.0,424303.0,4321.0,303.0,691.0
DOIw62TXYkg,313,2457408.0,2707.0,200.0,209.0,6613893.0,10594.0,841.0,1361.0,4156485.0,7887.0,641.0,1152.0
0lbJHqAGpbA,311,51143.0,258.0,5.0,10.0,245965.0,383.0,5.0,15.0,194822.0,125.0,0.0,5.0
JuP1Z8xpRb8,311,27010.0,1666.0,36.0,150.0,108725.0,3353.0,63.0,277.0,81715.0,1687.0,27.0,127.0
CR9zYgr84QY,311,122669.0,5723.0,55.0,263.0,191770.0,7193.0,75.0,283.0,69101.0,1470.0,20.0,20.0
1640fZpYBSY,313,358597.0,1211.0,72.0,593.0,380523.0,1240.0,72.0,549.0,21926.0,29.0,0.0,-44.0
M2-IpsWQUWs,311,56012.0,6243.0,106.0,414.0,971114.0,13595.0,557.0,912.0,915102.0,7352.0,451.0,498.0
7m630xvAJtA,311,6148.0,121.0,3.0,19.0,48258.0,414.0,11.0,0.0,42110.0,293.0,8.0,-19.0
510KQ_LXGww,312,1390440.0,86207.0,1775.0,710.0,1998630.0,99530.0,3819.0,0.0,608190.0,13323.0,2044.0,-710.0
CO9dIyNM_9Q,313,244532.0,633.0,174.0,765.0,268901.0,667.0,183.0,719.0,24369.0,34.0,9.0,-46.0
mwpHSMv1pI4,311,359120.0,15130.0,223.0,1143.0,569642.0,19985.0,289.0,1291.0,210522.0,4855.0,66.0,148.0
Mfiim71QdYQ,312,33768.0,426.0,88.0,550.0,55377.0,530.0,110.0,454.0,21609.0,104.0,22.0,-96.0
UFPSIa1cLRQ,311,38068.0,2195.0,28.0,154.0,287472.0,6300.0,92.0,279.0,249404.0,4105.0,64.0,125.0
o78x918zbFk,312,1277364.0,56867.0,2148.0,25326.0,1757356.0,67084.0,2541.0,27262.0,479992.0,10217.0,393.0,1936.0
iNf6VErGDLI,312,1498866.0,67227.0,1473.0,4645.0,3212804.0,84306.0,2920.0,0.0,1713938.0,17079.0,1447.0,-4645.0
6ixU_vdE0Es,312,280065.0,20289.0,38.0,939.0,1259243.0,56439.0,144.0,1553.0,979178.0,36150.0,106.0,614.0
agKDPntMv-E,312,470191.0,4037.0,430.0,1553.0,569001.0,4639.0,517.0,1594.0,98810.0,602.0,87.0,41.0
Xl38SuxyrgM,311,16305.0,147.0,13.0,47.0,20462.0,171.0,14.0,41.0,4157.0,24.0,1.0,-6.0
u7pV4vxD1bs,312,169511.0,57.0,59.0,79.0,188436.0,71.0,74.0,87.0,18925.0,14.0,15.0,8.0
PoNWU2cox9w,312,704363.0,16352.0,224.0,841.0,2485386.0,39710.0,775.0,1692.0,1781023.0,23358.0,551.0,851.0
6hTzM1BPdU8,312,130778.0,5684.0,53.0,737.0,604515.0,14554.0,159.0,1644.0,473737.0,8870.0,106.0,907.0
MCW5HUkrr-o,312,560569.0,29990.0,341.0,1788.0,1446210.0,53828.0,808.0,3146.0,885641.0,23838.0,467.0,1358.0
YvfYK0EEhK4,306,1607810.0,39699.0,2268.0,1847.0,3765297.0,81814.0,3408.0,3727.0,2157487.0,42115.0,1140.0,1880.0
cxMvzK2OQTw,306,1365087.0,25811.0,8876.0,6604.0,1446367.0,26211.0,9097.0,5993.0,81280.0,400.0,221.0,-611.0
bAkEd8r7Nnw,306,3794124.0,106105.0,2103.0,7663.0,8178595.0,160172.0,3725.0,9834.0,4384471.0,54067.0,1622.0,2171.0
ItYOdWRo0JY,306,3798127.0,44277.0,47469.0,12654.0,4677031.0,53776.0,54000.0,13120.0,878904.0,9499.0,6531.0,466.0
5530I_pYjbo,306,3083469.0,193377.0,1218.0,10440.0,14663360.0,748699.0,5847.0,28762.0,11579891.0,555322.0,4629.0,18322.0
